ǵàññàrrê,ˈɟæɴ̥ˌɴ̥ærre,PART,To hear (Participle),añagi,ˈʔæŋ̊ˌŋ̊æːɣɣi
ǵàññāřřør,ˈɟæɴ̥ˌɴ̥ar̥r̥ør,PART,To meet (Negative Participle),ñaxug,ˈʔæŋ̊ˌŋ̊æxxuːɣ
ǵàorym,ˈɟæo̯rym,PART,To disagree (Participle),evrûp,ˈʔɛːvruːb̚
ǵàřřàomea,ˈɟær̥ˌr̥æo̯meɐ̯,PART,To part (Participle),arâmhe,ˈʔær̥ˌr̥aːmɐː
ǵàtfa,ˈɟætfæ,PART,To laugh > To be laughing (Participle),atsa,ˈʔæt̚t͡θæ
ǵètcyàʔfo,ˈɟɛtcyˌæʔfɔ,PART,To boast > To be boastful (Participle),etîvatfâ,ˈʔɛt̚tiːˌvæt̚fɑː
ǵèxxeʔàorym,ˈɟɛxxɛʔˌæo̯rym,PART,To disagree (Negative Participle),evrûp,ˈʔɛççɐʔˌɛːvruːb̚
ǵèxxeʔetcyàʔfo,ˈɟɛxxɛʔɛtcyˌæʔfɔ,PART,To boast > To be boastful (Negative Participle),etîvatfâ,ˈʔɛççɐʔɐt̚tiːˌvæt̚fɑː
ǵéaraľàńi,ˈɟeɐ̯ræˌʎæɲ̊i,PART,To adore/love (Negative Participle),glankî,ˈʔĩːɣˌlæn̥kiː
ǵéaraľàńi,ˈɟeɐ̯ræˌʎæɲ̊i,PART,To give (Negative Participle),glankî,ˈʔĩːɣˌlæn̥kiː
ǵéaràań,ˈɟeɐ̯ˌrææɲ̊,PART,To walk/To stand > To be standing / To be (travelling) on the ground (Negative Participle),xekan,ˈʔĩːˌɣɛk̚kæn̥
ǵéarài,ˈɟeɐ̯ˌræi,PART,To stand > To be standing (Negative Participle),xeki,ˈʔĩːˌɣɛk̚ki
ǵéaràřřeń,ˈɟeɐ̯ˌrær̥r̥ɛɲ,PART,To pass/go by (Negative Participle),xexên,ˈʔĩːˌɣɛxxɘːn
ǵéaràśań,ˈɟeɐ̯ˌræɕæɲ̊,PART,To arrive (Negative Participle),xelkan,ˈʔĩːˌɣɛɬkæn̥
ǵéarwaoľéraʔ,ˈɟeɐ̯rɣæo̯ˌʎeræʔ,PART,To push (Negative Participle),gjalîxeq,ˈʔĩːɣjælˌlĩɣɐq̚
ǵéarwāřře,ˈɟeɐ̯rˌɣar̥r̥ɛ,PART,To fall (Negative Participle),gjaxê,ˈʔĩːɣˌjæxxɘː
ǵéarwäřřàřřäń,ˈɟeɐ̯rɣar̥ˌr̥ær̥r̥aɲ̊,PART,To wait (Negative Participle),gjaxexan,ˈʔĩːɣjæxˌxɛxxæn̥
ǵéarwèań,ˈɟeɐ̯rˌɣɛæɲ̊,PART,To sit (Negative Participle),gjekan,ˈʔĩːɣˌjɛk̚kæn̥
ǵéarwoñ,ˈɟeɐ̯rɣɔɴ,PART,To prevent/deter (Negative Participle),gjâñ,ˈʔĩːɣjɑːŋ
ǵéarwúʔfaʔ,ˈɟeɐ̯rˌɣuʔfæʔ,PART,To spit (Negative Participle),gjupvat,ˈʔĩːɣˌjup̚fæt̚
ǵéraàoń,ˈɟeræˌæɔɲ,PART,To march (Negative Participle),xekakân,ˈʔĩɣɐk̚ˌkæk̚kɑːn
ǵéräm,ˈɟeram̥,PART,To help (Participle),îxam,ˈʔĩɣæm̥
ǵére,ˈɟerɛ,PART,To stand > To be standing (Negative Participle),xê,ˈʔĩɣɘː
ǵére,ˈɟerɛ,PART,To follow (Participle),îxegh,ˈʔĩɣɘː
ǵíeńàolqe,ˈɟie̯ˌɲæo̯lɢɛ,PART,To become (Negative Participle),ghôlqe,ˈʔĩːˌɐʊ̯lɢɐ
ǵíeńàomińʔ,ˈɟie̯ˌɲæo̯miɲʔ,PART,To count (Negative Participle),hûint,ˈʔĩːˌɐʊ̯̃int̚
ǵíeńáeqqoʔ,ˈɟie̯ˌɲɑe̯ɢɢɔʔ,PART,To have (Negative Participle),haqop,ˈʔĩːˌɑɛ̯q̚qɐp̚
ǵíeńáeřpə,ˈɟie̯ˌɲɑe̯r̥pɤ,PART,To prosper > To be prosperous (Negative Participle),herpô,ˈʔĩːˌɑɛ̯r̥pɘː
ǵíhhèmpê,ˈɟiħˌħɛm̥pe,PART,To live (Participle),ihemê,ˈʔiħˌħɜm̥m̥ɘː
ǵítcihhémpê,ˈɟitciħˌħem̥pe,PART,To die (not live) > To be dead (Participle),itihimê,ˈʔit̚tiħˌħɨm̥m̥ɘː
ǵítciʔihhèmpê,ˈɟitciʔiħˌħɛm̥pe,PART,To live (Negative Participle),ihemê,ˈʔit̚tiʔiħˌħɜm̥m̥ɘː
ǵítciʔitcihhémpê,ˈɟitciʔitciħˌħem̥pe,PART,To die (not live) > To be dead (Negative Participle),itihimê,ˈʔit̚tiʔit̚tiħˌħɨm̥m̥ɘː
ǵíźinéräm,ˈɟiʑiˌneram̥,PART,To help (Negative Participle),îxam,ˈʔĩziːˌĩɣæm̥
ǵíźinére,ˈɟiʑiˌnerɛ,PART,To follow (Negative Participle),îxegh,ˈʔĩziːˌĩɣɘː
ǵýmanhàonøri,ˈɟymæn̥ˌħæo̯nøri,PART,To sing (Negative Participle),vanhânfri,ˈʔĩːvæn̥ˌħaːnvri
ǵýmařhàtci,ˈɟymær̥ˌħætci,PART,To hunt (Negative Participle),varhati,ˈʔĩːvær̥ˌħæt̚ti
ǵýmatcàaś,ˈɟymætˌcææɕ,PART,To say > To mean/To intend (Negative Participle),vatakas,ˈʔĩːvæt̚ˌtæk̚kæs
ǵýmatfenǵàań,ˈɟymætfɛnˌɟææɲ̊,PART,To vomit > To be sick (Negative Participle),vatsenakan,ˈʔĩːvæt̚t͡θɐnˌnæk̚kæn̥
ǵýmatfètce,ˈɟymætˌfɛtcɛ,PART,To smell (Negative Participle),vatsete,ˈʔĩːvæt̚ˌt͡θɛt̚tɐ
ǵýmàhhoñ,ˈɟyˌmæħħɔɴ,PART,To ask > To say (Negative Participle),vahâq,ˈʔĩːˌvæħħɑːɢ̚
ǵýmàoe,ˈɟyˌmæo̯ɛ,PART,To be shocked (Negative Participle),vâo,ˈʔĩːˌvaːɐ
ǵýmàtfań,ˈɟyˌmætfæɲ̊,PART,To breathe > To be alive (Negative Participle),vatsan,ˈʔĩːˌvæt̚t͡θæn̥
ǵýmàtfeń,ˈɟyˌmætfɛɲ̊,PART,To blow (Negative Participle),vatsen,ˈʔĩːˌvæt̚t͡θɐn̥
ǵýmàʔfoń,ˈɟyˌmæʔfɔɲ,PART,To shout (Negative Participle),vatvân,ˈʔĩːˌvæt̚fɑːn
ǵýmerràńmeń,ˈɟymɛrˌræɲ̊m̥ɛɲ̊,PART,To play (games) (Negative Participle),veranmen,ˈʔĩːvɐrˌræn̥m̥ɐn̥
hànhàome,ˈħæn̥ˌħæo̯mɛ,PART,To burn (something) (Participle),hanhâme,ˈħæn̥ˌħaːmɐ
hàqqeʔ,ˈħæɢɢɛʔ,PART,To have (Participle),haqop,ˈħæq̚qɐp̚
hářpə,ˈħʌr̥pɤ,PART,To prosper > To be prosperous (Participle),herpô,ˈħɜr̥pɘː
hòʔíscêń,ˈħɔʔˌisceɲ,PART,To sew (Participle),hoistên,ˈħɔʔˌistɘːn
húítceń,ˈħuˌitcɛɲ̊,PART,To tie (Participle),hôiten,ˈħuːˌit̚tɐn̥
húoməńʔ,ˈħuo̯mɤɲʔ,PART,To count (Participle),hûint,ˈħũːint̚
íeńaś,ˈie̯ɲæɕ,PART,To bring (Participle),kînal,ˈkĩːæɬ
jécàmhe,ˈjeˌcæm̥ħɛ,PART,To remain (Negative Participle),tamhe,ˈjeːˌtæm̥ħɐ
jéíeńaś,ˈjeˌie̯ɲæɕ,PART,To bring (Negative Participle),kînal,ˈjeːˌkĩːæɬ
jémeffíʔhê,ˈjemɛfˌfiʔħe,PART,To sleep (Negative Participle),pefithê,ˈjeːb̚ɐfˌfit̚ħɘː
jéñoíʔhêm,ˈjeɴɔˌiʔħem̥,PART,To fear (Negative Participle),qâithim,ˈjeːɢ̚ɑːˌit̚ħɨm̥
jéñwaʔ,ˈjeɴɣæʔ,PART,To see (Participle),êkjap,ˈjeːg̚jæp̚
jépèffa,ˈjeˌpɛffæ,PART,To lie (on your side) (Negative Participle),pefa,ˈjeːˌpɛffæ
jépývoh,ˈjeˌpyʋɔħ,PART,To argue (Negative Participle),pivâh,ˈjeːˌpiːvvɑħ
jéqáuań,ˈjeˌɢɑʊ̯æɲ̊,PART,To think (Negative Participle),qâlan,ˈjeːˌqaːlæn̥
jéqáuwa,ˈjeˌɢɑʊ̯ɣæ,PART,To know (Negative Participle),qâlkja,ˈjeːˌqaːlgjæ
jéqáuwoś,ˈjeˌɢɑʊ̯ɣɔɕ,PART,To realize (Negative Participle),qâlkjes,ˈjeːˌqaːlgjɐs
jéxêíeñwaʔ,ˈjexeˌie̯ɴɣæʔ,PART,To see (Negative Participle),êkjap,ˈjeçɘːˌiːg̚jæp̚
ľànci,ˈʎæn̥ci,PART,To turn (Participle),lanti,ˈlæn̥ti
ľàńi,ˈʎæɲ̊i,PART,To take (Participle),lankî,ˈlæn̥kiː
ľérao,ˈʎeræo̯,PART,To wash  (Participle),lîxêv,ˈlĩɣɘːv
ľéraʔ,ˈʎeræʔ,PART,To pull (Participle),lîxeq,ˈlĩɣɐq̚
ľérêś,ˈʎereɕ,PART,To rub (Participle),lîxil,ˈlĩɣiɬ
ľí,ˈʎi,PART,To wipe (Participle),lîn,ˈlĩː
ľíeńúnco,ˈʎie̯ˌɲun̥cɔ,PART,To make (Participle),lîuntâ,ˈlĩːˌun̥tɑː
màondľi,ˈmæo̯ndʎi,PART,To throw (Participle),mântlî,ˈmaːndliː
máeńârâ,ˈmɑe̯ɲʌrʌ,PART,To come (Participle),mângê,ˈmaːnɣɘː
mèhhoń,ˈmɛħħɔɲ,PART,To dig (Participle),mewân,ˈmɛxxʷɑːn
mètčwèñaʔ,ˈmɛtˌc͡ɕɣɛɴæʔ,PART,To squeeze (Participle),metlîhaq,ˈmɛt̚ˌɬjɐ̃æq̚
ñāřřør,ˈɴar̥r̥ør,PART,To meet (Participle),ñaxug,ˈŋæxxuːɣ
pèffa,ˈpɛffæ,PART,To lie (on your side) (Participle),pefa,ˈpɛffæ
pèffíʔhê,ˈpɛfˌfiʔħe,PART,To sleep (Participle),pefithê,ˈpɛfˌfit̚ħɘː
pývoh,ˈpyʋɔħ,PART,To argue (Participle),pivâh,ˈpiːvvɑħ
qàoíʔhêm,ˈɢæo̯ˌiʔħem̥,PART,To fear (Participle),qâithim,ˈqaːˌit̚ħɨm̥
qáuań,ˈɢɑʊ̯æɲ̊,PART,To think (Participle),qâlan,ˈqaːlæn̥
qáuwa,ˈɢɑʊ̯ɣæ,PART,To know (Participle),qâlkja,ˈqaːlgjæ
qáuwoś,ˈɢɑʊ̯ɣɔɕ,PART,To realize (Participle),qâlkjes,ˈqaːlgjɐs
qéhhànca,ˈɢeħˌħæn̥cæ,PART,To scratch (Negative Participle),wana,ˈqɨxˌxʷæn̥n̥æ
qéśśànci,ˈɢeɕˌɕæn̥ci,PART,To turn (Negative Participle),lanti,ˈqɨɬˌɬæn̥ti
qéśśàńi,ˈɢeɕˌɕæɲ̊i,PART,To take (Negative Participle),lankî,ˈqɨɬˌɬæn̥kiː
qéśśérao,ˈɢeɕˌɕeræo̯,PART,To wash  (Negative Participle),lîxêv,ˈqɨɬˌɬĩɣɘːv
qéśśéraʔ,ˈɢeɕˌɕeræʔ,PART,To pull (Negative Participle),lîxeq,ˈqɨɬˌɬĩɣɐq̚
qéśśérêś,ˈɢeɕˌɕereɕ,PART,To rub (Negative Participle),lîxil,ˈqɨɬˌɬĩɣiɬ
qéśśi,ˈɢeɕɕi,PART,To wipe (Negative Participle),lîn,ˈqɨɬɬĩː
qéśśwèñaʔ,ˈɢeɕˌɕɣɛɴæʔ,PART,To hold (Negative Participle),lîhaq,ˈqɨɬˌɬjɐ̃æq̚
qòmpəñ,ˈɢɔm̥pɤɴ,PART,To eat (Participle),omôq,ˈʔɔm̥m̥ɘːɢ̚
qòxfoʔòmpəñ,ˈɢɔxfɔʔˌɔm̥pɤɴ,PART,To eat (Negative Participle),omôq,ˈʔɔçɸɐʔˌɔm̥m̥ɘːɢ̚
qúǵíśśar,ˈɢuˌɟiɕɕær,PART,To fight (Participle),ûtilag,ˈʔũːˌdiɬɬæːɣ
qúhhúońəʔ,ˈɢuħˌħuo̯ɲɤʔ,PART,To cut (Negative Participle),wôtiq,ˈqɨxˌxʷuːd̚iq̚
qúľo,ˈɢuʎɔ,PART,To lose > To be lost (Participle),ûle,ˈʔũːlɐ
qúńowârǿmaś,ˈɢuɲɔɣʌˌrømæɕ,PART,To kill (Participle),ûtihgîlas,ˈʔũːd̚jɐˌɣĩːlæs
qúñoń,ˈɢuɴɔɲ,PART,To bite  (Participle),ûkân,ˈʔũːg̚ɑːn
qúppvòñaś,ˈɢupˌpʋɔɴæɕ,PART,To fly > To be (travelling) in the air (Participle),uqpûhal,ˈʔuq̚ˌpwɐ̃æɬ
qúqqaʔútcou,ˈɢuɢɢæʔˌutcou̯,PART,To freeze > To be frozen (Participle),uqautêv,ˈʔuq̚qæʔˌut̚tɘːv
qúqqo,ˈɢuɢɢɔ,PART,To be  (Participle),uqâ,ˈʔuq̚qɑː
qúqqúozľa,ˈɢuɢˌɢuo̯zʎæ,PART,To swim > To be (travelling) in water (Participle),uqêzla,ˈʔuq̚ˌqɨːzlæ
qúqqəź,ˈɢuɢɢɤʑ,PART,To flow (Participle),uqêz,ˈʔuq̚qɘːz
qúříha,ˈɢuˌr̥iħæ,PART,To float (Participle),uqkrêha,ˈʔuq̚ˌkr̥iħæ
qúśśárrâ,ˈɢuɕˌɕʌrrʌ,PART,To go  (Participle),ulogê,ˈʔuɬˌɬɔːɣɣɘː
qúśśiúnco,ˈɢuɕɕiˌun̥cɔ,PART,To make (Negative Participle),lîuntâ,ˈqɨɬɬiːˌun̥tɑː
qútčo,ˈɢutc͡ɕɔ,PART,To drink (Participle),uple,ˈʔup̚ɬɐ
qúttúomoa,ˈɢutˌtuo̯moɐ̯,PART,To join/attach (Participle),utûmhe,ˈʔut̚ˌtũːɐː
qúźjimúľo,ˈɢuʑjiˌmuʎɔ,PART,To lose > To be lost (Negative Participle),ûle,ˈʔũzɥiːˌũːlɐ
qúźjimúñoń,ˈɢuʑjiˌmuɴɔɲ,PART,To bite  (Negative Participle),ûkân,ˈʔũzɥiːˌũːg̚ɑːn
qúźjiucíśśar,ˈɢuʑjiuˌciɕɕær,PART,To fight (Negative Participle),ûtilag,ˈʔũzɥiːuːˌtiɬɬæːɣ
qúźjiucowârǿmaś,ˈɢuʑjiucɔɣʌˌrømæɕ,PART,To kill (Negative Participle),ûtihgîlas,ˈʔũzɥiːuːtjɐˌɣĩːlæs
qúʔfaʔ,ˈɢuʔfæʔ,PART,To suck (Participle),upvat,ˈʔup̚fæt̚
qúʔfəʔullárrâ,ˈɢuʔfɤʔulˌlʌrrʌ,PART,To go  (Negative Participle),ulogê,ˈʔut̚ɸiʔulˌlɔːɣɣɘː
qúʔfəʔuppvòñaś,ˈɢuʔfɤʔupˌpʋɔɴæɕ,PART,To fly > To be (travelling) in the air (Negative Participle),uqpûhal,ˈʔut̚ɸiʔuq̚ˌpwɐ̃æɬ
qúʔfəʔuqqaʔútcou,ˈɢuʔfɤʔuɢɢæʔˌutcou̯,PART,To freeze > To be frozen (Negative Participle),uqautêv,ˈʔut̚ɸiʔuq̚qæʔˌut̚tɘːv
qúʔfəʔuqqúozľa,ˈɢuʔfɤʔuɢˌɢuo̯zʎæ,PART,To swim > To be (travelling) in water (Negative Participle),uqêzla,ˈʔut̚ɸiʔuq̚ˌqɨːzlæ
qúʔfəʔuříha,ˈɢuʔfɤʔuˌr̥iħæ,PART,To float (Negative Participle),uqkrêha,ˈʔut̚ɸiʔuq̚ˌkr̥iħæ
qúʔfəʔuttúomoa,ˈɢuʔfɤʔutˌtuo̯moɐ̯,PART,To join/attach (Negative Participle),utûmhe,ˈʔut̚ɸiʔut̚ˌtũːɐː
qúʔfəʔúqqo,ˈɢuʔfɤʔˌuɢɢɔ,PART,To be  (Negative Participle),uqâ,ˈʔut̚ɸiʔˌuq̚qɑː
qúʔfəʔúqqəź,ˈɢuʔfɤʔˌuɢɢɤʑ,PART,To flow (Negative Participle),uqêz,ˈʔut̚ɸiʔˌuq̚qɘːz
qúʔfəʔútčo,ˈɢuʔfɤʔˌutc͡ɕɔ,PART,To drink (Negative Participle),uple,ˈʔut̚ɸiʔˌup̚ɬɐ
qúʔfəʔúʔfaʔ,ˈɢuʔfɤʔˌuʔfæʔ,PART,To suck (Negative Participle),upvat,ˈʔut̚ɸiʔˌup̚fæt̚
qúʔfəʔúʔñə,ˈɢuʔfɤʔˌuʔɴ̥ɤ,PART,To swell (Negative Participle),uqñî,ˈʔut̚ɸiʔˌuq̚ŋ̊iː
qúʔñə,ˈɢuʔɴ̥ɤ,PART,To swell (Participle),uqñî,ˈʔuq̚ŋ̊iː
qwèñanhàome,ˈɢɣɛɴæn̥ˌħæo̯mɛ,PART,To burn (something) (Negative Participle),hanhâme,ˈʔjɐ̃æn̥ˌħaːmɐ
qwèñeʔíscêń,ˈɢɣɛɴɛʔˌisceɲ,PART,To sew (Negative Participle),hoistên,ˈʔjɐ̃ɐʔˌistɘːn
qwèñêítceń,ˈɢɣɛɴeˌitcɛɲ̊,PART,To tie (Negative Participle),hôiten,ˈʔjɐ̃ɘːˌit̚tɐn̥
úioñaʔ,ˈuɪ̯ɔɴæʔ,PART,To hold (Participle),lîhaq,ˈljɐ̃æq̚
úońəʔ,ˈuo̯ɲɤʔ,PART,To cut (Participle),wôtiq,ˈwuːd̚iq̚
vàhhoñ,ˈʋæħħɔɴ,PART,To ask > To say (Participle),vahâq,ˈvæħħɑːɢ̚
vànca,ˈʋæn̥cæ,PART,To scratch (Participle),wana,ˈwæn̥n̥æ
vànhàonøri,ˈʋæn̥ˌħæo̯nøri,PART,To sing (Participle),vanhânfri,ˈvæn̥ˌħaːnvri
vàřhàtci,ˈʋær̥ˌħætci,PART,To hunt (Participle),varhati,ˈvær̥ˌħæt̚ti
vàtcàaś,ˈʋætˌcææɕ,PART,To say > To mean/To intend (Participle),vatakas,ˈvæt̚ˌtæk̚kæs
vàtfań,ˈʋætfæɲ̊,PART,To breathe > To be alive (Participle),vatsan,ˈvæt̚t͡θæn̥
vàtfenǵàań,ˈʋætfɛnˌɟææɲ̊,PART,To vomit > To be sick (Participle),vatsenakan,ˈvæt̚t͡θɐnˌnæk̚kæn̥
vàtfeń,ˈʋætfɛɲ̊,PART,To blow (Participle),vatsen,ˈvæt̚t͡θɐn̥
vàtfètce,ˈʋætˌfɛtcɛ,PART,To smell (Participle),vatsete,ˈvæt̚ˌt͡θɛt̚tɐ
vàʔfoń,ˈʋæʔfɔɲ,PART,To shout (Participle),vatvân,ˈvæt̚fɑːn
váeo,ˈʋɑe̯ɔ,PART,To be shocked (Participle),vâo,ˈvaːɐ
vèřřàńmeń,ˈʋɛr̥ˌr̥æɲ̊m̥ɛɲ̊,PART,To play (games) (Participle),veranmen,ˈvɛr̥ˌr̥æn̥m̥ɐn̥
vónluń,ˈʋonluɲ̊,PART,To hit (Participle),ôtlun,ˈwoːd̚lun̥
vónlúmu,ˈʋonˌlumu,PART,To break (Participle),ôtlukîn,ˈwoːd̚ˌluk̚kĩː
vónvə,ˈʋonʋɤ,PART,To split (Participle),ôtwô,ˈwoːd̚wɘː
vóuu,ˈʋou̯u,PART,To stab (Participle),ôlu,ˈwoːlu
vóxfəúolu,ˈʋoxfɤˌuo̯lu,PART,To stab (Negative Participle),ôlu,ˈwoçɸɘːˌuːlu
vóxfəúonluń,ˈʋoxfɤˌuo̯nluɲ̊,PART,To hit (Negative Participle),ôtlun,ˈwoçɸɘːˌuːd̚lun̥
vóxfəúonvə,ˈʋoxfɤˌuo̯nʋɤ,PART,To split (Negative Participle),ôtwô,ˈwoçɸɘːˌuːd̚wɘː
vóxfəəčúmu,ˈʋoxfɤɤˌc͡ɕumu,PART,To break (Negative Participle),ôtlukîn,ˈwoçɸɘːɘːˌtɬuk̚kĩː
èʔiř,ˈɛʔir̥,PREP,Of,keir,ˈkɛʔir̥
fèś,ˈfɛɕ,PREP,Like/As,fes,ˈfɛs
ǵíñ,ˈɟiɴ,PREP,Before,îk,ˈʔĩːg̚
hú,ˈħu,PREP,From,hû,ˈħũː
úlo,ˈulɔ,PREP,With ,vlo,ˈvlɔ
zò,ˈzɔ,PREP,After,zo,ˈzɔ
ǵètci,ˈɟɛtci,PRN,I ,etî,ˈʔɛt̚tiː
íe,ˈie̯,PRN,They (sg),kê,ˈkiː
íex,ˈiɛx,PRN,They (pl),kêoj,ˈkiːɐç
íeʔ,ˈiɛʔ,PRN,They (dul),kêot,ˈkiːɐt̚
ñàtcêń,ˈɴætceɲ,PRN,We (dul),ñatôt,ˈŋæt̚tɘːd̚
ñàʔex,ˈɴæʔɛx,PRN,We (pl),ñaoj,ˈŋæʔɐç
qář,ˈɢʌr̥,PRN,Who,qer,ˈqɜr̥
qúonu,ˈɢuo̯nu,PRN,What,qîu,ˈqɨ̃ːu
qútcox,ˈɢutcɔx,PRN,You (pl),utoj,ˈʔut̚tɐç
qútcəń,ˈɢutcɤɲ,PRN,You (dul),utôt,ˈʔut̚tɘːd̚
qúttu,ˈɢuttu,PRN,You (sg),utû,ˈʔut̚tuː
qéiyʔñíñe,ˈɢei̯yʔˌɴ̥iɴɛ,V-DEMO-IM-0IN,To be swelling / To be swollen,qêjuqñîke,ˈqɨːjuq̚ˌŋ̊ĩːg̚ɐ
qǿihàań,ˈɢøiˌħææɲ̊,V-DEMO-IM-0IN,To be holding / To hold,qêlîhaqkan,ˈqɨːliːˌħæq̚kæn̥
múľəhàań,ˈmuʎɤˌħææɲ̊,V-DEMO-IM-1PR,Is holding here,mûlîhaqkan,ˈmũːliːˌħæq̚kæn̥
mýyʔñíñe,ˈmyyʔˌɴ̥iɴɛ,V-DEMO-IM-1PR,Is swollen here,mêwuqñîke,ˈmiːwuq̚ˌŋ̊ĩːg̚ɐ
qáuuʔñíñe,ˈɢɑʊ̯uʔˌɴ̥iɴɛ,V-DEMO-IM-2ME,Is swollen there,âvuqñîke,ˈʔaːvuq̚ˌŋ̊ĩːg̚ɐ
váuəhàań,ˈʋɑʊ̯ɤˌħææɲ̊,V-DEMO-IM-2ME,Is holding there,vâlîhaqkan,ˈvaːliːˌħæq̚kæn̥
mínyʔñíñe,ˈminyʔˌɴ̥iɴɛ,V-DEMO-IM-3DI,Is swollen over there,mîtuqñîke,ˈmĩːd̚uq̚ˌŋ̊ĩːg̚ɐ
mýmihàań,ˈmymiˌħææɲ̊,V-DEMO-IM-3DI,Is holding over there,mîlîhaqkan,ˈmĩːliːˌħæq̚kæn̥
húqqouəhàań,ˈħuɢɢou̯ɤˌħææɲ̊,V-DEMO-IM-E-0IN,To be holding / To hold (emphatic),huqêlîhaqkan,ˈħuq̚qɘːliːˌħæq̚kæn̥
húqquiuʔñíñe,ˈħuɢɢuɪ̯uʔˌɴ̥iɴɛ,V-DEMO-IM-E-0IN,To be swelling / To be swollen (emphatic),huqêjuqñîke,ˈħuq̚qɘːjuq̚ˌŋ̊ĩːg̚ɐ
húomouuʔñíñe,ˈħuo̯mou̯uʔˌɴ̥iɴɛ,V-DEMO-IM-E-1PR,Is swollen here (emphatic),hûmêwuqñîke,ˈħũːɘːwuq̚ˌŋ̊ĩːg̚ɐ
húomuľəhàań,ˈħuo̯muʎɤˌħææɲ̊,V-DEMO-IM-E-1PR,Is holding here (emphatic),hûmûlîhaqkan,ˈħũːuːliːˌħæq̚kæn̥
hǿuvâuyʔñíñe,ˈħøʊ̯ʋɑʊ̯yʔˌɴ̥iɴɛ,V-DEMO-IM-E-2ME,Is swollen there (emphatic),hevâvuqñîke,ˈħɜːvvɑːvuq̚ˌŋ̊ĩːg̚ɐ
váuəhàań,ˈʋɑʊ̯ɤˌħææɲ̊,V-DEMO-IM-E-2ME,Is holding there (emphatic),vâlîhaqkan,ˈvaːliːˌħæq̚kæn̥
hǿumityʔñíñe,ˈħøʊ̯mityʔˌɴ̥iɴɛ,V-DEMO-IM-E-3DI,Is swollen over there (emphatic),hefmîtuqñîke,ˈħɜvmiːtuq̚ˌŋ̊ĩːg̚ɐ
hǿumyihàań,ˈħøʊ̯myiˌħææɲ̊,V-DEMO-IM-E-3DI,Is holding over there (emphatic),hefmîlîhaqkan,ˈħɜvmiːliːˌħæq̚kæn̥
jéñeľihàań,ˈjeɴɛʎiˌħææɲ̊,V-DEMO-IM-N-0IN,To not be holding / To not hold,êqlîhaqkan,ˈjeːɢ̚liːˌħæq̚kæn̥
jéñwyʔñíñe,ˈjeɴɣyʔˌɴ̥iɴɛ,V-DEMO-IM-N-0IN,To not be swelling / To not be swollen,êqjuqñîke,ˈjeːɢ̚juq̚ˌŋ̊ĩːg̚ɐ
thímpyľihàań,ˈtħim̥pyʎiˌħææɲ̊,V-DEMO-IM-N-1PR,Is not holding here,twimûlîhaqkan,ˈtɸim̥m̥uːliːˌħæq̚kæn̥
thímpøuyʔñíñe,ˈtħim̥pøʊ̯yʔˌɴ̥iɴɛ,V-DEMO-IM-N-1PR,Is not swollen here,twimêwuqñîke,ˈtɸim̥m̥ɘːwuq̚ˌŋ̊ĩːg̚ɐ
âřřáuâuəhàań,ʌr̥ˈr̥ɑʊ̯ɑʊ̯ɤˌħææɲ̊,V-DEMO-IM-N-2ME,Is not holding there,xâvâlîhaqkan,ˈxaːvɑːliːˌħæq̚kæn̥
qāřâuyʔñíñe,ˈɢar̥ɑʊ̯yʔˌɴ̥iɴɛ,V-DEMO-IM-N-2ME,Is not swollen there,âxâvuqñîke,ˈʔaxɑːvuq̚ˌŋ̊ĩːg̚ɐ
ǵíeńityʔñíñe,ˈɟie̯ɲityʔˌɴ̥iɴɛ,V-DEMO-IM-N-3DI,Is not swollen over there,îmîtuqñîke,ˈʔĩːiːtuq̚ˌŋ̊ĩːg̚ɐ
ǵíeńyihàań,ˈɟie̯ɲyiˌħææɲ̊,V-DEMO-IM-N-3DI,Is not holding over there,îmîlîhaqkan,ˈʔĩːiːliːˌħæq̚kæn̥
qúiúʔñə,ˈɢuɪ̯ˌuʔɴ̥ɤ,V-DEMO-PF-0IN,To swell,qêjuqñî,ˈqɨːˌjuq̚ŋ̊iː
qǿihàńef,ˈɢøiˌħæɲ̊ɛf,V-DEMO-PF-0IN,To grab / To hold,qêlîhaqknef,ˈqɨːliːˌħæq̚kn̥ɐf
múľəhàńef,ˈmuʎɤˌħæɲ̊ɛf,V-DEMO-PF-1PR,Grabs here,mûlîhaqknef,ˈmũːliːˌħæq̚kn̥ɐf
mýúʔñə,ˈmyˌuʔɴ̥ɤ,V-DEMO-PF-1PR,Swells here,mêwuqñî,ˈmiːˌwuq̚ŋ̊iː
qáuúʔñə,ˈɢɑʊ̯ˌuʔɴ̥ɤ,V-DEMO-PF-2ME,Swells there,âvuqñî,ˈʔaːˌvuq̚ŋ̊iː
váuəhàńef,ˈʋɑʊ̯ɤˌħæɲ̊ɛf,V-DEMO-PF-2ME,Grabs there,vâlîhaqknef,ˈvaːliːˌħæq̚kn̥ɐf
mídúʔñə,ˈmiˌduʔɴ̥ɤ,V-DEMO-PF-3DI,Swells over there,mîtuqñî,ˈmĩːˌduq̚ŋ̊iː
mýmihàńef,ˈmymiˌħæɲ̊ɛf,V-DEMO-PF-3DI,Grabs over there,mîlîhaqknef,ˈmĩːliːˌħæq̚kn̥ɐf
